Crop,Season,State,Area,Annual_Rainfall,Avg_Temperature,humidity_pct,soil_N_kg_sq_foot,soil_P_kg_sq_foot,soil_K_kg_sq_foot
Coconut ,4,2,2251056581.952,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Dry chillies,4,2,1581003159.552,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Gram,2,2,286427655.744,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Onion,4,2,792116166.3360001,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Potato,4,2,8665378428.416,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Sweet potato,4,2,942595633.728,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Tapioca,4,2,307740198.336,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Turmeric,4,2,1251412223.104,1965.5,23.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Banana,4,6,215278208.0,3886.9,24.799,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Black pepper,4,6,51666769.92,3886.9,24.799,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Cashewnut,4,6,5787431704.768001,3886.9,24.799,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Coconut ,4,6,2693668577.6000004,3886.9,24.799,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,6,38750077.440000005,3886.9,24.799,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,2,6,152955166.784,3886.9,24.799,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,12,62728087164.352005,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Banana,4,12,3803427739.84,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Black pepper,4,12,780275864.896,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Cardamom,4,12,2139973026.624,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Coconut ,4,12,36166308387.584,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Coriander,4,12,1057984753.2160001,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Dry chillies,4,12,18612738585.472,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Garlic,4,12,640345029.696,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Ginger,1,12,1157981480.832,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Gram,2,12,39769742672.192,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Groundnut,1,12,95111096324.544,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Groundnut,2,12,19353941455.616,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Moong(Green Gram),1,12,46861222121.920006,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Moong(Green Gram),2,12,1665607495.296,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Onion,4,12,12955227279.232,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Potato,4,12,4122362404.992,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Sweet potato,4,12,376844503.10400003,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Tapioca,4,12,110868277.12,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Turmeric,4,12,995769351.1040001,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Urad,1,12,14394469738.816,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Urad,2,12,1283488676.0960002,1213.3,25.335,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Banana,4,13,4850110387.136001,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Black pepper,4,13,21757415008.832,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Cardamom,4,13,4444203325.952001,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Cashewnut,4,13,9915929538.688,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Coconut ,4,13,99650452618.432,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Garlic,4,13,57909837.95200001,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Ginger,4,13,1249905275.648,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Groundnut,1,13,395788985.40800005,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Sweet potato,4,13,87833508.86400001,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Tapioca,4,13,12336410070.336,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Turmeric,4,13,444226582.208,2412.6,24.928,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Arhar/Tur,1,17,92892546.752,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Banana,4,17,578775462.2080001,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,4,17,194826778.24,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Ginger,1,17,840769041.3440001,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,17,49836905.152,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,4,17,1971733107.072,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Sweet potato,4,17,553587911.872,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Tapioca,4,17,442396717.44,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Turmeric,4,17,163934355.39200002,6258.8,18.7,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Banana,4,21,25725745.856000002,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Black pepper,4,21,1291669.2480000001,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Cashewnut,4,21,21743099.008,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Coconut ,4,21,240358119.23200002,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Coriander,4,21,107639.104,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,4,21,1076391.04,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Ginger,1,21,24434076.608000003,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,21,126475947.2,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,21,266944977.92000002,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),2,21,266944977.92000002,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Onion,4,21,1399308.3520000002,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Tapioca,4,21,36812573.568,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,1,21,365111840.768,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,2,21,365111840.768,1434.588,27.947,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,29,954543574.2720001,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Coconut ,4,29,2638342078.144,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Dry chillies,4,29,6619589617.792001,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Ginger,1,29,1004057562.1120001,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Gram,2,29,5886244402.240001,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,1,29,217430990.08,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,2,29,916331692.352,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,3,29,2770738176.064,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Masoor,2,29,8179926069.376,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),1,29,68350831.04,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),2,29,259410240.64000002,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),3,29,882317735.488,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Peas & beans (Pulses),2,29,789855745.1520001,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Potato,4,29,32255564461.056004,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Turmeric,4,29,1494568959.0400002,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Urad,1,29,6052869735.232,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Urad,2,29,1491877981.44,1907.7,25.311,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Arhar/Tur,1,0,44605752336.704,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Arhar/Tur,2,0,585449086.656,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Banana,4,0,5436528225.728001,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Cashewnut,4,0,15862774756.480001,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Coconut ,4,0,11220730757.376001,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Coriander,4,0,6233703429.952001,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Dry chillies,1,0,18369797127.744,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Dry chillies,2,0,5830487346.368,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Ginger,4,0,274156797.888,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Gram,1,0,9795158.464,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Gram,2,0,30686401602.944,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Groundnut,1,0,154856611556.16,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Groundnut,2,0,27173814722.112003,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Moong(Green Gram),1,0,36418291530.048004,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Moong(Green Gram),2,0,14821689342.592001,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Onion,1,0,1909087148.5440001,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Onion,2,0,1516527336.256,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Potato,4,0,252736616.192,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Sweet potato,4,0,209358057.28,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Tapioca,4,0,1904566306.176,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Urad,1,0,11523950113.344,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Urad,2,0,55954143071.424,928.4,28.261,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Arhar/Tur,1,2,778876556.544,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Banana,4,2,4693064934.400001,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Coconut ,4,2,2267633003.968,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Dry chillies,4,2,1585739280.128,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Gram,2,2,265115113.152,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Masoor,2,2,2293574028.032,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Moong(Green Gram),2,2,883286487.424,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Onion,4,2,804709941.5040001,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Peas & beans (Pulses),2,2,2623703160.0,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Potato,4,2,8617156109.824001,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Sweet potato,4,2,898033044.672,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Tapioca,4,2,312583958.01600003,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Turmeric,4,2,1271433096.4480002,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Urad,2,2,4497699960.64,1824.7,24.368,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Banana,4,6,226042118.4,2530.6,25.148,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Black pepper,4,6,61677206.592,2530.6,25.148,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Cashewnut,4,6,5818969962.240001,2530.6,25.148,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Coconut ,4,6,2693668577.6000004,2530.6,25.148,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,6,15930587.392,2530.6,25.148,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,2,6,163073242.56,2530.6,25.148,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,12,51892812038.4,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Black pepper,4,12,1043991669.6960001,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Coconut ,4,12,39807954554.112,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Coriander,4,12,1217075348.928,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Dry chillies,4,12,20781558891.968002,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Ginger,1,12,1149262713.408,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Gram,2,12,51634801106.112,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Groundnut,1,12,92003555392.06401,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Moong(Green Gram),1,12,27053151286.528,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Moong(Green Gram),2,12,765421668.544,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Onion,4,12,13542613869.76,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Peas & beans (Pulses),4,12,750675111.296,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Potato,4,12,4214716756.2240005,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Turmeric,4,12,759716796.0320001,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Urad,1,12,16209157393.152,1002.9,25.637,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
